id,num_user,num_critic,imdb_score,num_votes,facebook_likes
2641,181,376,7.2,96480,21000
2642,513,126,6.8,171151,0
2643,42,90,6.1,16979,0
2644,505,120,8.1,291603,9000
2645,3,2,4.8,50,70
2646,153,91,6.6,18792,1000
2647,1,1,7.4,5,5
2648,6,9,3.4,548,277
2649,129,233,5.6,25951,2000
2650,199,93,6.0,15352,0
2651,169,84,6.5,21406,0
2652,191,107,6.2,34592,0
2653,209,284,7.3,182718,20000
2654,426,109,5.9,109445,0
2655,172,74,6.4,96096,0
2656,293,146,6.6,96690,0
2657,275,112,7.1,76477,0
2658,6,1,7.3,257,237
2659,71,45,6.7,20163,1000
2660,99,69,5.4,29008,896
2661,602,178,6.6,65297,0
2662,24,4,2.9,753,90
2663,60,40,5.9,14226,555
2664,51,38,6.5,6689,0
2665,39,50,5.9,7519,445
2666,167,62,7.9,23713,2000
2667,78,121,5.6,17461,0
2668,68,143,7.7,19846,0
2669,22,32,4.5,1040,0
2670,265,65,7.6,76016,0
2671,89,38,6.0,2582,0
2672,23,41,5.6,4478,825
2673,454,152,6.0,55994,0
2674,231,108,7.8,26300,0
2675,534,250,5.8,174578,0
2676,219,204,6.1,66123,28000
2677,187,233,7.3,172754,13000
2678,210,208,5.6,91640,20000
2679,35,24,5.4,1466,63
2680,128,97,6.5,14982,507
2681,316,125,6.4,64595,0
2682,316,131,7.1,29990,0
2683,646,529,7.6,403836,47000
2684,113,60,6.5,51459,0
2685,552,534,7.9,293304,65000
2686,265,93,7.4,50197,0
2687,434,121,6.6,108052,79000
2688,3189,328,8.9,1215718,16000
2689,124,74,7.8,15840,0
2690,394,129,7.0,98899,0
2691,139,83,6.9,14354,0
2692,41,205,7.2,15267,0
2693,876,100,7.9,197845,16000
2694,438,84,7.3,288451,0
2695,189,191,6.0,104481,16000
2696,319,273,6.3,104089,16000
2697,7,4,5.6,270,29
2698,207,265,5.7,104066,15000
2699,2,2,6.7,38,35
2700,36,5,6.1,3411,816
2701,499,358,6.1,147497,52000
2702,116,68,7.2,14322,0
2703,100,107,6.2,65270,863
2704,71,28,6.3,5917,391
2705,366,152,5.6,42761,2000
2706,176,61,7.0,114610,0
2707,194,66,5.8,48095,0
2708,28,12,4.4,1488,519
2709,160,43,5.0,15047,2000
2710,1009,226,7.7,200359,0
2711,45,30,6.5,11031,739
2712,247,100,6.4,38017,12000
2713,70,105,5.9,30055,593
2714,18,5,2.5,602,777
2715,144,60,6.4,40858,0
2716,49,22,5.3,3943,217
2717,55,18,4.9,6124,125
2718,97,135,6.3,22220,0
2719,345,140,6.7,67856,0
2720,152,180,5.5,85531,0
2721,111,75,6.7,6906,605
2722,74,77,5.0,27517,470
2723,404,193,7.3,85028,0
2724,26,21,7.6,2631,0
2725,447,440,7.4,177383,44000
2726,35,14,7.5,11010,773
2727,100,139,7.1,20810,0
2728,710,416,6.1,228554,53000
2729,214,157,6.5,48973,736
2730,89,50,5.8,38533,0
2731,2715,176,8.4,822500,22000
2732,80,149,7.4,9540,14000
2733,660,131,8.3,382240,14000
2734,248,177,6.7,66840,0
2735,135,59,7.2,4743,219
2736,97,65,7.7,7921,439
2737,144,221,6.9,55567,20000
2738,114,135,6.3,14814,0
2739,154,42,7.3,30230,0
2740,118,230,6.9,55665,10000
2741,106,252,6.8,12572,27000
2742,76,72,5.5,21933,676
2743,85,35,4.8,60884,0
2744,157,20,7.3,74626,8000
2745,916,185,8.6,887467,40000
2746,457,364,8.0,351274,131000
2747,173,222,6.6,106755,27000
2748,428,488,7.2,273556,39000
2749,128,70,5.4,13622,550
2750,85,55,5.5,8433,168
2751,736,451,6.5,306336,24000
2752,339,135,5.5,61417,941
2753,76,16,7.3,5911,690
2754,820,329,8.1,491077,0
2755,7,9,4.7,781,62
2756,227,104,5.7,54021,0
2757,150,101,7.8,33987,0
2758,248,113,6.7,12821,0
2759,945,212,7.9,467113,0
2760,76,27,5.3,29621,588
2761,134,85,6.9,33067,0
2762,69,37,5.3,5794,371
2763,264,354,8.4,151812,48000
2764,241,117,5.9,64121,880
2765,429,216,7.4,217480,21000
2766,502,154,6.4,92074,0
2767,19,16,8.2,2308,0
2768,85,29,3.5,2971,89
2769,1138,226,6.7,198701,0
2770,28,64,3.5,2012,0
2771,764,210,7.2,204063,0
2772,657,166,8.0,400292,14000
2773,172,103,8.0,31589,0
2774,354,377,7.8,99353,0
2775,18,76,6.8,4212,2000
2776,1832,313,7.3,522040,5000
2777,1182,162,8.6,740918,28000
2778,269,81,4.6,33669,0
2779,136,288,6.9,34488,15000
2780,322,330,7.1,258186,24000
2781,269,245,6.0,115687,21000
2782,36,33,5.1,20567,291
2783,50,17,6.7,4195,0
2784,117,32,6.4,20033,679
2785,178,127,6.2,20740,0
2786,26,98,7.3,6919,528
2787,91,62,5.5,22764,511
2788,632,259,7.3,139535,0
2789,321,135,6.0,35830,0
2790,385,173,7.7,91377,0
2791,92,54,6.0,8522,874
2792,135,84,6.8,12049,1000
2793,56,40,7.4,11074,442
2794,935,304,8.0,512749,0
2795,258,263,6.3,154621,27000
2796,1,3,4.4,230,138
2797,10,23,5.8,509,157
2798,63,15,6.8,2189,500
2799,220,248,6.8,131180,0
2800,503,241,6.5,55901,0
2801,3,13,6.3,38,16
2802,1018,596,7.9,272839,114000
2803,4,1,7.3,653,405
2804,197,49,4.1,16611,413
2805,322,161,6.3,76560,0
2806,201,242,6.2,54447,18000
2807,234,214,7.1,114925,13000
2808,74,53,8.3,18980,0
2809,165,52,6.7,8369,957
2810,20,12,5.7,3605,0
2811,24,14,3.3,1257,48
2812,31,28,4.9,2425,968
2813,497,155,7.0,285623,0
2814,15,27,5.3,2242,69
2815,112,64,7.0,9283,592
2816,348,216,6.3,149549,0
2817,166,104,6.2,21319,416
2818,259,94,3.6,33570,1000
2819,43,76,5.9,6277,0
2820,75,14,6.7,9190,501
2821,227,108,4.1,13048,243
2822,348,145,5.7,47612,995
2823,227,77,7.2,56509,0
2824,22,56,6.1,3024,0
2825,154,126,7.3,26407,1000
2826,1420,162,8.6,782437,35000
2827,1722,703,8.1,995415,123000
2828,219,204,7.4,47764,44000
2829,151,116,6.9,20275,0
2830,397,75,6.7,120202,0
2831,127,288,7.5,68885,29000
2832,4,35,4.8,849,0
2833,127,214,6.8,38513,9000
2834,6,6,7.8,59,240
2835,139,345,7.4,43982,11000
2836,104,71,7.7,43013,0
2837,223,79,6.2,54650,12000
2838,52,24,7.1,3418,204
2839,54,26,6.7,26992,0
2840,74,22,7.0,5941,470
2841,11,43,6.8,1220,0
2842,259,147,6.7,20419,8000
2843,92,71,6.5,5254,141
2844,128,66,7.3,33335,0
2845,1368,230,5.7,177729,0
2846,300,203,7.3,39856,0
2847,66,26,5.8,19284,981
2848,73,136,7.5,12937,0
2849,29,47,8.3,2143,570
2850,60,32,3.8,5715,486
2851,66,35,4.6,4041,174
2852,11,13,5.4,4247,0
2853,211,296,5.5,81800,15000
2854,144,94,4.6,22243,686
2855,,,7.5,22,337
2856,238,241,6.3,147641,18000
2857,69,37,6.1,6632,225
2858,15,9,4.7,342,0
2859,125,49,5.4,10483,0
2860,374,321,6.0,176598,25000
2861,1448,156,7.6,138941,0
2862,37,18,3.9,2265,839
2863,376,145,7.7,172489,0
2864,109,46,6.0,107801,0
2865,83,113,7.4,23480,21000
2866,628,180,5.7,101834,0
2867,111,67,6.8,15293,609
2868,65,161,7.2,9727,0
2869,177,51,6.7,78241,0
2870,183,55,7.4,71183,0
2871,110,85,6.8,11088,544
2872,330,183,5.9,63108,15000
2873,62,171,6.7,21618,3000
2874,9,12,4.5,1180,740
2875,288,238,6.9,256928,0
2876,222,169,7.5,36846,0
2877,375,55,6.7,80580,0
2878,96,93,7.6,80639,25000
2879,2,1,7.1,97,16
2880,9,1,6.4,712,114
2881,20,3,3.5,1922,211
2882,100,130,6.3,17319,0
2883,17,49,5.7,2395,636
2884,138,176,5.6,59352,0
2885,263,96,6.5,32353,0
2886,232,110,7.4,60295,0
2887,177,255,6.2,106790,18000
2888,191,188,5.8,68722,0
2889,1463,284,6.9,286506,0
2890,162,59,6.8,34774,1000
2891,315,162,7.3,45231,0
2892,2,18,7.1,260,116
2893,239,95,6.6,48621,0
2894,800,355,5.8,154955,25000
2895,761,193,8.5,497946,21000
2896,45,41,4.2,2599,128
2897,291,271,5.4,81699,45000
2898,1043,421,8.4,718837,16000
2899,64,123,6.8,5615,592
2900,183,242,6.1,54190,29000
2901,200,171,6.7,55630,0
2902,40,81,5.9,6223,0
2903,235,210,8.0,69759,27000
2904,521,138,4.9,71424,0
2905,107,50,4.9,12993,476
2906,72,110,6.2,24570,0
2907,828,511,7.5,284825,124000
2908,1166,233,7.5,314033,0
2909,194,76,6.3,29205,0
2910,374,169,3.1,24854,31000
2911,2618,446,7.2,316018,0
2912,87,150,5.7,28573,5000
2913,165,153,6.6,113918,0
2914,71,210,6.7,24663,0
2915,99,85,6.7,43084,19000
2916,102,56,5.8,18220,0
2917,384,252,5.4,69989,0
2918,544,138,7.7,104991,0
2919,2153,281,7.1,238747,11000
2920,695,656,7.7,452465,89000
2921,839,192,8.5,342585,18000
2922,284,401,7.2,185845,52000
2923,1057,287,7.4,194426,7000
2924,995,654,7.0,465019,129000
2925,53,89,6.3,13319,347
2926,806,239,7.8,348232,0
2927,222,114,6.1,45815,1000
2928,420,141,7.5,88270,0
2929,1,12,6.0,61,5
2930,8,2,6.5,524,76
2931,178,116,6.8,31798,826
2932,457,123,5.6,53057,0
2933,178,59,6.3,160321,0
2934,698,276,5.5,139426,0
2935,323,315,6.5,80140,16000
2936,136,116,7.4,94225,0
2937,485,415,7.9,260607,47000
2938,164,72,6.1,47819,2000
2939,127,57,7.5,16255,0
2940,5,9,6.6,1003,39
2941,302,111,7.0,51996,0
2942,134,67,5.3,13661,487
2943,856,185,6.9,430055,16000
2944,171,74,4.7,14280,683
2945,491,220,4.9,36372,3000
2946,178,190,5.7,37412,0
2947,3,23,7.2,186,111
2948,22,82,6.7,6920,0
2949,50,63,6.7,7394,0
2950,40,36,6.2,1402,74
2951,7,34,6.6,733,234
2952,59,52,5.7,7973,0
2953,202,91,5.7,59380,0
2954,96,154,5.3,16984,0
2955,265,376,7.3,235025,44000
2956,195,136,5.6,68417,0
2957,100,67,5.1,20219,0
2958,50,125,6.1,11476,0
2959,148,84,5.6,11768,492
2960,10,36,7.4,1962,187
2961,826,277,7.5,96410,0
2962,443,447,5.8,136019,14000
2963,199,87,6.7,20678,0
2964,89,180,7.3,56605,23000
2965,45,103,6.6,18727,0
2966,147,117,6.3,38298,782
2967,263,149,7.4,134070,0
2968,20,22,5.7,1554,0
2969,1559,518,8.0,504419,19000
2970,690,171,7.7,266310,14000
2971,321,223,7.4,105446,11000
2972,13,17,5.6,1933,708
2973,91,151,6.0,58957,0
2974,548,127,5.2,119590,0
2975,8,4,3.4,209,240
2976,522,181,7.2,110390,6000
2977,91,64,7.6,24256,0
2978,114,181,7.0,14031,0
2979,409,111,2.7,88518,0
2980,107,129,5.1,34620,0
2981,131,81,6.1,84424,0
2982,321,223,7.4,105448,11000
2983,210,89,6.4,22447,0
2984,1264,323,5.0,163130,6000
2985,232,100,6.5,27191,0
2986,102,93,5.9,15877,590
2987,142,178,6.7,22212,0
2988,416,303,6.1,136093,24000
2989,270,405,7.9,95362,62000
2990,10,4,6.2,450,0
2991,289,77,7.0,156143,0
2992,150,32,5.2,10895,0
2993,12,8,4.1,783,42
2994,12,39,5.8,4006,0
2995,11,39,5.8,5203,1000
2996,580,284,8.0,87978,0
2997,44,107,8.1,5475,0
2998,176,73,8.3,44457,0
2999,92,38,5.6,6200,398
3000,106,117,6.4,18355,3000
3001,260,107,5.3,45497,1000
3002,38,64,7.7,9913,0
3003,82,53,4.5,4821,158
3004,550,436,5.6,223393,24000
3005,755,408,6.8,203111,32000
3006,269,118,6.1,85673,0
3007,391,274,7.8,202341,105000
3008,159,274,5.0,17478,0
3009,161,82,6.9,14548,1000
3010,1,5,3.6,101,17
3011,18,8,3.2,476,53
3012,117,167,7.6,16530,0
3013,29,36,6.2,2330,224
3014,53,69,6.9,4293,235
3015,881,387,7.5,414335,10000
3016,357,140,6.4,156717,0
3017,418,103,7.9,59524,0
3018,26,39,6.0,1134,216
3019,210,68,6.7,15817,0
3020,199,168,7.4,89547,0
3021,292,310,7.4,375456,44000
3022,354,368,5.8,79517,12000
3023,95,80,6.1,23268,794
3024,10,7,5.4,1928,482
3025,56,73,5.1,8398,498
3026,297,141,7.3,128285,0
3027,591,155,7.2,69980,0
3028,247,248,4.6,51204,26000
3029,374,232,7.0,255257,0
3030,420,248,7.6,92295,0
3031,53,81,6.6,6884,238
3032,1017,223,7.2,172080,0
3033,355,127,6.5,79141,2000
3034,29,80,6.7,2560,430
3035,79,131,6.1,15079,1000
3036,263,156,6.3,30119,455
3037,233,225,5.7,97089,20000
3038,60,50,6.2,16741,309
3039,29,36,5.3,7073,204
3040,260,102,5.7,36108,0
3041,374,252,7.5,131462,15000
3042,27,44,5.4,3813,0
3043,356,117,8.2,161972,9000
3044,118,51,4.3,34896,877
3045,234,191,6.8,40514,808
3046,67,12,8.3,29450,0
3047,235,252,7.1,113295,0
3048,10,31,6.0,1177,0
3049,103,17,3.3,24958,321
3050,13,1,8.2,374,0
3051,108,46,7.7,23441,0
3052,82,80,6.2,10056,639
3053,1571,258,7.5,444683,16000
3054,321,77,6.5,27265,0
3055,492,288,8.2,485430,33000
3056,391,158,7.1,144021,0
3057,147,115,7.8,21394,11000
3058,40,93,6.0,3507,443
3059,552,177,6.5,278362,0
3060,323,304,7.2,87665,41000
3061,27,5,7.7,6762,2000
3062,129,148,5.6,64190,16000
3063,226,115,5.0,11487,952
3064,194,116,6.0,34597,0
3065,150,56,7.2,36267,0
3066,114,66,6.1,45602,979
3067,805,167,4.9,58184,0
3068,722,233,8.2,592582,25000
3069,40,25,7.5,3466,355
3070,1,4,6.6,82,175
3071,485,195,7.1,107815,10000
3072,10,9,5.7,1358,60
3073,1023,568,8.1,472488,153000
3074,415,81,7.3,188116,0
3075,31,31,6.6,1661,163
3076,94,69,5.2,11212,874
3077,277,92,3.6,16761,391
3078,314,132,7.4,44795,0
3079,131,91,6.0,15358,328
3080,30,15,5.3,5176,350
3081,138,51,7.2,8000,661
3082,33,14,6.2,2017,270
3083,92,217,7.2,29608,0
3084,239,186,7.7,62607,0
3085,225,106,6.6,74374,0
3086,187,66,5.1,20201,823
3087,2003,261,6.5,193770,0
3088,320,242,6.4,40941,0
3089,5060,297,8.8,1238746,21000
3090,426,147,7.6,198066,13000
3091,68,27,6.7,7690,376
3092,232,205,5.8,37446,0
3093,155,62,6.8,46239,0
3094,638,172,6.7,137722,0
3095,32,6,7.2,1338,90
3096,20,85,7.3,2789,0
3097,296,160,7.0,60171,0
3098,86,38,6.7,4195,392
3099,415,122,7.4,259492,51000
3100,68,97,5.7,9051,0
3101,31,20,7.7,4412,520
3102,27,35,6.0,3737,443
3103,106,192,6.2,37530,0
3104,342,160,4.7,22521,1000
3105,103,102,6.5,72715,0
3106,224,167,5.4,52029,0
3107,625,358,7.0,109191,0
3108,416,271,7.4,100571,0
3109,2,22,7.7,74,34
3110,185,64,5.7,28649,2000
3111,218,72,6.9,38399,0
3112,126,49,4.2,8692,754
3113,10,25,5.4,374,83
3114,498,175,6.5,218341,0
3115,545,110,7.6,267980,0
3116,58,119,5.9,28621,0
3117,79,32,6.7,6525,0
3118,229,127,7.5,24977,0
3119,908,285,7.5,243799,0
3120,119,116,6.5,12053,0
3121,30,24,5.4,1449,0
3122,506,106,6.8,167750,10000
3123,221,279,6.6,149337,23000
3124,16,8,6.7,803,85
3125,371,120,4.7,20467,0
3126,161,289,7.0,71782,27000
3127,625,177,8.3,414219,11000
3128,41,40,5.6,6513,968
3129,184,64,6.2,52136,0
3130,191,130,4.8,22449,387
3131,1026,140,8.2,232577,11000
3132,551,439,7.1,128729,50000
3133,888,251,7.3,109855,0
3134,37,16,5.4,2909,108
3135,106,170,6.5,76882,29000
3136,203,137,7.4,34848,0
3137,263,112,6.8,72085,2000
3138,181,64,3.9,7277,231
3139,300,229,6.6,59462,0
3140,37,28,5.6,5817,377
3141,137,64,6.7,18656,933
3142,314,251,5.8,76828,24000
3143,205,198,7.3,84641,0
3144,41,91,6.5,14612,0
3145,398,131,6.2,54390,0
3146,147,164,6.2,19875,0
3147,54,14,6.2,6384,391
3148,196,168,5.3,35066,0
3149,3018,673,6.9,371639,197000
3150,132,141,6.8,83893,15000
3151,54,51,5.6,5116,5000
3152,131,261,7.3,64794,17000
3153,2195,215,8.9,1324680,45000
3154,283,304,6.3,101178,10000
3155,279,297,7.1,79916,15000
3156,230,169,7.4,36321,0
3157,132,154,6.7,53053,0
3158,346,149,7.6,34232,0
3159,18,5,7.2,1289,76
3160,437,164,6.6,130776,0
3161,63,63,5.5,12164,491
3162,554,159,7.0,245989,0
3163,137,47,6.9,81442,0
3164,577,181,7.2,267921,0
3165,62,17,7.3,19650,0
3166,76,75,7.5,6246,451
3167,19,10,5.3,1432,0
3168,230,99,7.8,71321,3000
3169,529,201,8.0,148238,0
3170,380,196,4.8,71202,0
3171,425,129,7.0,183425,0
3172,504,355,7.3,177401,32000
3173,74,26,4.5,2998,1000
3174,112,132,5.4,17590,0
3175,228,232,7.6,76681,0
3176,15,17,3.0,737,444
3177,899,428,6.3,326180,46000
3178,256,22,7.7,21940,0
3179,475,393,8.1,312629,83000
3180,407,413,7.1,200035,36000
3181,669,418,6.7,310540,97000
3182,256,315,6.6,75329,24000
3183,215,71,3.6,13145,725
3184,64,126,6.5,14281,0
3185,244,83,6.4,125219,0
3186,192,72,7.0,21554,0
3187,18,25,5.4,3170,0
3188,52,33,6.1,2735,157
3189,61,8,7.2,5888,0
3190,296,304,7.7,385943,31000
3191,147,129,6.5,106820,14000
3192,666,207,6.7,183909,0
3193,183,81,6.7,18209,0
3194,101,61,5.8,53132,0
3195,126,88,6.9,9233,571
3196,220,96,5.9,28099,0
3197,27,65,6.2,3624,313
3198,273,144,5.9,28807,0
3199,62,140,5.7,20821,0
3200,196,120,7.7,26720,920
3201,10,10,6.8,40,44
3202,358,167,7.5,89403,0
3203,120,137,4.0,13913,0
3204,183,73,6.1,16792,0
3205,26,26,6.5,4769,406
3206,507,202,7.8,262160,10000
3207,491,154,8.1,192940,0
3208,46,25,2.0,13815,446
3209,39,19,5.2,49612,0
3210,11,18,4.5,652,161
3211,330,212,8.2,214091,13000
3212,105,78,6.4,14612,0
3213,130,196,6.9,47900,11000
3214,8,5,5.0,368,174
3215,1690,170,5.1,108076,0
3216,223,85,6.1,28942,0
3217,22,121,7.5,3329,489
3218,139,101,5.9,16555,817
3219,322,121,6.7,85844,0
3220,274,450,7.1,148327,29000
3221,53,34,4.5,17262,1000
3222,205,97,5.4,57479,0
3223,70,9,6.2,5061,0
3224,419,184,7.2,49669,3000
3225,279,297,7.1,79909,15000
3226,301,389,7.5,95529,38000
3227,55,69,7.3,11077,0
3228,48,52,5.1,3407,309
3229,864,250,6.6,188679,0
3230,211,118,6.1,35508,0
3231,54,40,3.5,2541,0
3232,90,25,5.1,4057,250
3233,30,150,3.5,2057,0
3234,178,220,7.1,105591,10000
3235,25,43,5.7,2659,558
3236,186,99,6.6,19986,0
3237,,,6.3,85,358
3238,323,228,5.2,47227,0
3239,318,106,7.5,36657,0
3240,5,5,8.0,63,205
3241,2,6,8.0,37,199
3242,276,144,8.2,87424,0
3243,50,135,5.7,23916,0
3244,136,160,7.2,20827,0
3245,744,349,4.9,158720,37000
3246,27,1,5.0,758,47
3247,62,28,5.6,13995,353
3248,81,68,6.9,3433,160
3249,82,156,5.5,24089,0
3250,662,252,6.2,78883,0
3251,271,81,4.8,10885,814
3252,97,39,6.9,69733,0
3253,284,98,5.0,35834,0
3254,395,149,6.4,158864,0
3255,565,164,8.6,216005,10000
3256,421,280,7.3,85333,0
3257,75,59,6.7,13548,932
3258,75,39,6.2,8391,0
3259,3516,284,6.7,464310,0
3260,273,232,5.9,65037,0
3261,252,35,7.2,14580,0
3262,200,216,7.5,66511,28000
3263,129,152,5.4,79094,0
3264,205,236,6.6,76010,15000
3265,281,134,8.2,100890,0
3266,2012,291,7.3,544665,5000
3267,625,358,7.0,109188,0
3268,92,52,5.1,11211,215
3269,615,124,5.9,103787,3000
3270,308,272,5.6,84508,20000
3271,337,166,6.9,113068,0
3272,109,146,6.2,75903,0
3273,142,76,6.7,39529,1000
3274,416,125,7.5,50656,0
3275,229,108,5.2,61317,0
3276,265,134,6.2,49300,892
3277,55,42,6.4,13692,877
3278,308,114,7.6,39680,0
3279,103,36,6.1,14786,638
3280,224,98,7.2,89424,0
3281,366,196,5.9,56269,0
3282,269,163,6.3,103022,0
3283,163,163,5.3,33953,37000
3284,213,157,6.8,30096,0
3285,610,153,7.0,215255,0
3286,1896,295,7.6,385670,0
3287,26,22,6.2,4820,0
3288,469,158,7.6,56665,0
3289,160,184,6.7,78008,23000
3290,56,78,5.5,6265,2000
3291,660,174,7.6,102123,0
3292,9,10,5.3,1159,453
3293,213,176,5.2,24735,16000
3294,56,25,6.0,17443,694
3295,14,61,6.9,3579,0
3296,274,433,7.8,91082,28000
3297,209,70,5.2,52805,0
3298,488,388,7.2,116159,28000
3299,102,120,6.4,27838,0
3300,181,73,4.4,23476,858
3301,73,112,6.8,20176,0
3302,177,36,6.3,5796,0
3303,105,84,5.8,9589,289
3304,84,58,5.6,12676,0
3305,33,43,5.3,4065,0
3306,48,48,6.6,6921,344
3307,658,167,6.9,137003,0
3308,69,71,5.4,36471,459
3309,345,92,7.0,57958,0
3310,21,8,4.1,440,44
3311,65,25,6.4,10771,413
3312,111,45,7.1,11763,0
3313,104,79,5.0,26755,542
3314,619,260,6.4,79892,0
3315,79,91,4.6,33884,266
3316,190,249,6.9,25465,16000
3317,393,97,5.7,80305,0
3318,415,88,4.9,13320,327
3319,196,147,6.9,70698,9000
3320,179,103,3.7,19824,0
3321,751,538,7.3,358416,63000
3322,41,25,5.0,1400,346
3323,84,36,6.5,12771,828
3324,706,502,7.6,498397,82000
3325,434,123,7.6,77551,0
3326,47,188,5.7,9356,0
3327,523,135,6.6,201084,0
3328,64,50,6.7,12596,0
3329,26,18,5.1,1763,898
3330,440,450,7.6,279179,63000
3331,183,120,7.9,42389,37000
3332,339,171,7.7,139288,0
3333,106,15,8.2,27569,349
3334,62,132,5.7,12410,6000
3335,150,127,5.6,74622,0
3336,,,7.4,7,0
3337,57,44,6.1,16198,0
3338,122,61,5.4,19079,602
3339,580,284,8.0,87978,0
3340,212,393,7.0,92640,23000
3341,520,152,7.2,116910,0
3342,23,65,5.6,5507,812
3343,94,68,5.2,8367,120
3344,104,66,6.7,16646,0
3345,9,29,7.4,586,0
3346,2,1,7.5,381,40
3347,3,9,7.1,265,489
3348,194,119,7.1,43903,5000
3349,586,138,7.5,142619,24000
3350,6,4,6.9,330,223
3351,242,401,6.7,61935,18000
3352,629,231,5.6,82380,0
3353,514,317,8.2,332276,77000
3354,6,1,7.7,629,84
3355,1057,287,7.4,194422,7000
3356,11,48,7.3,1006,808
3357,21,14,4.2,1561,531
3358,1,,3.4,293,41
3359,211,120,8.6,143086,0
3360,72,39,5.1,15074,1000
3361,50,78,7.4,6318,817
3362,515,362,7.3,236421,70000
3363,387,264,7.8,199056,14000
3364,249,98,6.6,60504,0
3365,259,143,5.9,74315,0
3366,15,51,6.9,1272,675
3367,238,136,7.0,29058,838
3368,124,173,7.2,40878,0
3369,107,139,6.1,21176,0
3370,68,58,5.9,23383,1000
3371,203,170,4.9,76770,0
3372,323,225,5.9,69484,28000
3373,46,40,4.7,6046,583
3374,507,150,7.0,260442,0
3375,63,91,4.3,10233,0
3376,541,208,6.8,124765,0
3377,32,13,3.6,505,24
3378,26,23,6.2,1420,138
3379,10,4,2.8,459,236
3380,196,112,6.3,43651,997
3381,47,31,6.6,1666,124
3382,300,311,5.6,41509,0
3383,21,9,5.4,480,47
3384,14,22,6.8,1135,85
3385,40,84,7.7,10564,0
3386,130,145,6.1,54010,13000
3387,849,539,7.1,287822,37000
3388,335,123,4.9,20815,0
3389,135,279,7.1,42678,0
3390,223,112,7.4,67797,0
3391,138,197,6.7,52852,4000
3392,,,8.2,18,54
3393,720,384,5.4,139593,44000
3394,104,65,5.5,23527,767
3395,276,119,6.2,17436,0
3396,32,99,7.9,12029,0
3397,161,83,7.1,23996,915
3398,38,68,5.9,2705,314
3399,188,93,4.1,40227,681
3400,291,323,7.1,110616,16000
3401,582,184,7.1,191437,0
3402,43,88,7.4,3394,694
3403,771,234,8.5,661017,16000
3404,776,210,6.4,207686,0
3405,60,158,6.1,20885,0
3406,141,248,7.3,23629,0
3407,326,316,6.8,149947,18000
3408,547,391,7.9,251349,10000
3409,6,24,6.6,813,135
3410,55,17,7.1,2756,501
3411,112,195,6.5,46347,10000
3412,86,98,5.5,36914,0
3413,416,137,7.2,199025,0
3414,27,24,6.2,3266,421
3415,140,84,5.6,22844,876
3416,147,210,6.7,60516,0
3417,11,46,4.3,2806,0
3418,189,208,7.2,70885,0
3419,59,36,4.1,8346,1000
3420,323,125,6.5,48753,0
3421,372,235,5.7,31952,0
3422,123,65,6.0,8217,573
3423,1110,392,8.5,563827,23000
3424,433,384,7.9,279093,41000
3425,235,229,5.7,23349,0
3426,89,50,5.5,8055,816
3427,2789,275,7.2,421818,0
3428,34,12,7.1,2269,236
3429,120,50,6.8,42614,0
3430,303,208,7.0,152232,10000
3431,11,14,6.1,1351,212
3432,62,40,5.6,32224,617
3433,59,136,5.7,5013,0
3434,320,101,6.1,47876,0
3435,662,175,5.5,75573,4000
3436,88,246,6.9,27650,0
3437,49,45,6.3,4693,0
3438,153,100,8.0,10369,1000
3439,584,99,8.1,271794,24000
3440,180,161,6.1,48236,10000
3441,392,97,6.1,83786,0
3442,73,38,7.0,2742,72
3443,161,221,5.4,34556,17000
3444,279,178,5.6,67978,12000
3445,66,49,5.6,6562,647
3446,341,105,6.4,34730,0
3447,32,10,6.0,2417,0
3448,13,13,7.3,3405,533
3449,522,233,6.7,96569,0
3450,75,116,7.2,24997,13000
3451,900,223,8.8,837759,17000
3452,1740,267,6.6,172792,0
3453,232,275,5.7,97664,17000
3454,331,169,7.6,45984,0
3455,327,117,6.7,27536,1000
3456,72,114,7.2,7721,635
3457,26,6,6.3,2215,122
3458,440,411,7.3,126893,33000
3459,18,4,6.4,2169,0
3460,420,261,7.7,223127,38000
3461,141,185,5.3,43709,0
3462,26,34,6.3,1398,132
3463,87,23,7.4,13455,2000
3464,867,223,7.6,170684,0
3465,656,223,6.3,170179,0
3466,71,27,6.5,11453,0
3467,720,538,7.4,197412,71000
3468,155,220,5.0,31791,10000
3469,419,157,7.4,88590,0
3470,394,143,7.1,111368,0
3471,201,217,7.1,88035,10000
3472,126,178,6.5,57674,11000
3473,115,115,6.4,19114,0
3474,78,16,7.0,24438,0
3475,154,85,5.9,31984,0
3476,298,98,7.0,44979,0
3477,266,285,6.7,88241,23000
3478,350,181,8.3,175196,10000
3479,38,46,5.8,5255,0
3480,106,86,7.5,22289,0
3481,1125,441,7.5,186606,0
3482,4,,5.5,181,72
3483,50,68,5.9,12383,0
3484,15,17,6.0,609,705
3485,148,115,7.0,23023,0
3486,760,274,8.2,426359,76000
3487,82,145,5.2,11482,0
3488,471,178,6.4,130094,0
3489,11,56,5.3,2103,675
3490,326,166,5.9,29488,0
3491,113,159,6.8,39357,14000
3492,74,142,6.7,14581,348
3493,227,110,6.8,21998,0
3494,9,2,7.9,1824,0
3495,232,208,6.2,86205,5000
3496,236,289,6.1,82082,10000
3497,125,55,6.8,96607,5000
3498,275,129,7.0,82073,0
3499,174,60,7.4,9607,0
3500,9,14,6.0,1212,426
