id,film_id,person_id,role
15450,957,734,d
15451,3479,734,d
15452,4211,735,d
15453,4076,737,d
15454,2303,740,d
15455,4683,748,d
15456,1909,748,d
15457,3856,761,d
15458,1149,766,d
15459,598,766,d
15460,616,766,d
15461,581,766,d
15462,542,777,d
15463,335,777,d
15464,1327,777,d
15465,3223,779,d
15466,4703,783,d
15467,4000,786,d
15468,3056,786,d
15469,175,786,d
15470,188,786,d
15471,543,786,d
15472,1877,786,d
15473,3755,787,d
15474,4938,798,d
15475,4308,799,d
15476,1959,803,d
15477,3054,803,d
15478,4863,804,d
15479,1729,805,d
15480,1503,805,d
15481,3757,806,d
15482,3732,806,d
15483,2418,806,d
15484,1919,806,d
15485,3822,812,d
15486,1125,812,d
15487,3786,821,d
15488,2268,822,d
15489,3628,822,d
15490,4156,824,d
15491,4477,824,d
15492,4070,824,d
15493,3898,824,d
15494,4634,837,d
15495,2874,838,d
15496,3709,840,d
15497,2115,840,d
15498,4723,844,d
15499,274,848,d
15500,2818,849,d
15501,1535,850,d
15502,1593,850,d
15503,2191,850,d
15504,2853,852,d
15505,2296,852,d
15506,4035,852,d
15507,3886,852,d
15508,3122,856,d
15509,2300,859,d
15510,423,859,d
15511,4293,860,d
15512,3525,861,d
15513,3214,868,d
15514,3921,868,d
15515,2969,871,d
15516,1860,871,d
15517,2868,873,d
15518,3806,873,d
15519,1935,874,d
15520,639,883,d
15521,624,883,d
15522,2083,883,d
15523,924,883,d
15524,1208,883,d
15525,1642,883,d
15526,1265,883,d
15527,1940,883,d
15528,875,883,d
15529,1217,883,d
15530,4117,887,d
15531,3227,888,d
15532,2030,895,d
15533,4466,901,d
15534,2729,905,d
15535,4424,905,d
15536,3780,905,d
15537,2892,905,d
15538,4557,905,d
15539,350,906,d
15540,120,906,d
15541,1009,906,d
15542,89,906,d
15543,156,906,d
15544,4333,907,d
15545,1712,908,d
15546,1072,908,d
15547,1232,908,d
15548,4391,910,d
15549,252,914,d
15550,432,914,d
15551,511,914,d
15552,848,918,d
15553,855,918,d
15554,317,918,d
15555,2147,918,d
15556,4539,921,d
15557,5004,923,d
15558,2427,929,d
15559,4049,930,d
15560,5021,931,d
15561,4979,937,d
15562,170,940,d
15563,2373,940,d
15564,502,940,d
15565,721,946,d
15566,3050,956,d
15567,4511,964,d
15568,1676,966,d
15569,3119,966,d
15570,4977,967,d
15571,356,968,d
15572,831,968,d
15573,733,968,d
15574,408,968,d
15575,513,968,d
15576,315,968,d
15577,35,968,d
15578,60,968,d
15579,1911,968,d
15580,591,968,d
15581,2484,970,d
15582,4732,973,d
15583,4143,976,d
15584,3759,978,d
15585,3799,979,d
15586,1907,979,d
15587,1885,979,d
15588,439,979,d
15589,1504,979,d
15590,3560,979,d
15591,566,979,d
15592,797,979,d
15593,3167,979,d
15594,2441,979,d
15595,384,979,d
15596,3045,979,d
15597,4642,982,d
15598,2636,987,d
15599,1143,987,d
15600,1206,988,d
15601,1494,988,d
15602,948,988,d
15603,1967,988,d
15604,1180,988,d
15605,2944,989,d
15606,3614,994,d
15607,2911,995,d
15608,2692,995,d
15609,750,997,d
15610,819,997,d
15611,1074,997,d
15612,2165,997,d
15613,1786,997,d
15614,1543,997,d
15615,2377,1000,d
15616,2545,1001,d
15617,748,1001,d
15618,2137,1001,d
15619,2039,1001,d
15620,1316,1001,d
15621,803,1001,d
15622,2114,1005,d
15623,4607,1005,d
15624,3034,1005,d
15625,4311,1008,d
15626,2372,1021,d
15627,2855,1029,d
15628,3430,1038,d
15629,2456,1038,d
15630,3435,1038,d
15631,1188,1038,d
15632,4430,1040,d
15633,4846,1042,d
15634,1696,1050,d
15635,3967,1052,d
15636,3736,1053,d
15637,2781,1054,d
15638,1966,1054,d
15639,4314,1054,d
15640,4435,1055,d
15641,2577,1058,d
15642,4987,1064,d
15643,2689,1068,d
15644,3593,1072,d
15645,48,1072,d
15646,50,1072,d
15647,211,1072,d
15648,66,1072,d
15649,527,1072,d
15650,371,1072,d
15651,12,1072,d
15652,1153,1080,d
15653,1790,1080,d
15654,1222,1080,d
15655,3301,1080,d
15656,132,1087,d
15657,4919,1089,d
15658,4651,1090,d
15659,4754,1090,d
15660,1236,1096,d
15661,2122,1098,d
15662,1805,1098,d
15663,931,1106,d
15664,789,1106,d
15665,897,1106,d
15666,950,1106,d
15667,595,1106,d
15668,2640,1106,d
15669,1390,1106,d
15670,2117,1110,d
15671,1795,1110,d
15672,988,1121,d
15673,1163,1121,d
15674,1675,1121,d
15675,86,1123,d
15676,4913,1124,d
15677,4361,1131,d
15678,385,1135,d
15679,210,1135,d
15680,530,1135,d
15681,359,1135,d
15682,3852,1136,d
15683,4220,1141,d
15684,3108,1149,d
15685,3900,1149,d
15686,3566,1154,d
15687,2998,1163,d
15688,4163,1163,d
15689,1961,1166,d
15690,4925,1167,d
15691,4693,1169,d
15692,4809,1178,d
15693,4777,1189,d
15694,2263,1190,d
15695,1379,1190,d
15696,1975,1190,d
15697,4317,1190,d
15698,4269,1190,d
15699,1451,1190,d
15700,1168,1190,d
15701,4670,1192,d
15702,2687,1197,d
15703,1913,1202,d
15704,3891,1207,d
15705,4830,1211,d
15706,3653,1211,d
15707,245,1212,d
15708,4996,1224,d
15709,4821,1225,d
15710,4106,1229,d
15711,2995,1229,d
15712,3860,1229,d
15713,2815,1232,d
15714,4017,1236,d
15715,3426,1240,d
15716,4428,1241,d
15717,4287,1242,d
15718,4275,1242,d
15719,4019,1242,d
15720,4649,1245,d
15721,4408,1245,d
15722,1890,1245,d
15723,1387,1250,d
15724,4064,1250,d
15725,1378,1250,d
15726,3657,1252,d
15727,3446,1255,d
15728,1336,1256,d
15729,1301,1257,d
15730,2176,1258,d
15731,1682,1258,d
15732,2284,1259,d
15733,2323,1263,d
15734,4618,1265,d
15735,3312,1288,d
15736,2959,1304,d
15737,4256,1316,d
15738,4702,1329,d
15739,126,1335,d
15740,753,1336,d
15741,1467,1337,d
15742,386,1339,d
15743,373,1339,d
15744,1274,1339,d
15745,2154,1339,d
15746,1868,1339,d
15747,2437,1339,d
15748,2602,1339,d
15749,944,1339,d
15750,203,1339,d
15751,352,1339,d
15752,286,1339,d
15753,4144,1341,d
15754,4265,1346,d
15755,1529,1349,d
15756,4259,1353,d
15757,4727,1353,d
15758,2851,1355,d
15759,2264,1355,d
15760,4912,1357,d
15761,192,1359,d
15762,108,1359,d
15763,1917,1362,d
15764,1618,1364,d
15765,1720,1364,d
15766,4567,1367,d
15767,1701,1371,d
15768,2507,1372,d
15769,2950,1373,d
15770,1397,1373,d
15771,2797,1373,d
15772,4323,1374,d
15773,3965,1375,d
15774,3365,1375,d
15775,652,1377,d
15776,305,1377,d
15777,455,1377,d
15778,25,1378,d
15779,3203,1378,d
15780,927,1378,d
15781,1811,1378,d
15782,1617,1378,d
15783,1311,1386,d
15784,1822,1386,d
15785,2120,1392,d
15786,1377,1395,d
15787,1273,1396,d
15788,1313,1396,d
15789,2556,1397,d
15790,4140,1401,d
15791,2472,1403,d
15792,3750,1413,d
15793,3833,1418,d
15794,3678,1419,d
15795,977,1421,d
15796,280,1425,d
15797,2843,1427,d
15798,3087,1427,d
15799,2942,1430,d
15800,3598,1432,d
15801,3603,1432,d
15802,3926,1432,d
15803,2981,1432,d
15804,4687,1434,d
15805,3713,1438,d
15806,4084,1440,d
15807,3659,1441,d
15808,740,1443,d
15809,4447,1443,d
15810,3300,1443,d
15811,136,1443,d
15812,3976,1445,d
15813,1067,1447,d
15814,121,1447,d
15815,1234,1447,d
15816,98,1447,d
15817,4,1447,d
15818,3717,1447,d
15819,67,1447,d
15820,97,1447,d
15821,4699,1451,d
15822,3228,1454,d
15823,3015,1454,d
15824,2093,1456,d
15825,3010,1461,d
15826,1045,1462,d
15827,738,1464,d
15828,1275,1464,d
15829,296,1464,d
15830,3704,1464,d
15831,2393,1464,d
15832,2471,1464,d
15833,3110,1465,d
15834,3132,1468,d
15835,2571,1483,d
15836,2649,1483,d
15837,4674,1486,d
15838,4028,1487,d
15839,593,1488,d
15840,777,1488,d
15841,3221,1491,d
15842,3637,1491,d
15843,3450,1492,d
15844,3423,1501,d
15845,4489,1502,d
15846,568,1505,d
15847,3541,1518,d
15848,2864,1518,d
15849,1454,1518,d
15850,2133,1518,d
15851,998,1518,d
15852,1246,1518,d
15853,1604,1518,d
15854,878,1518,d
15855,1005,1518,d
15856,3674,1518,d
15857,773,1518,d
15858,2087,1518,d
15859,1605,1518,d
15860,907,1518,d
15861,974,1518,d
15862,815,1518,d
15863,2761,1518,d
15864,1463,1518,d
15865,665,1518,d
15866,1870,1518,d
15867,4540,1523,d
15868,512,1533,d
15869,2151,1542,d
15870,4321,1543,d
15871,3141,1547,d
15872,1251,1547,d
15873,4678,1548,d
15874,30,1548,d
15875,5003,1555,d
15876,3687,1557,d
15877,4322,1567,d
15878,4126,1568,d
15879,4876,1580,d
15880,4375,1582,d
15881,1722,1585,d
15882,2480,1589,d
15883,2814,1591,d
15884,1020,1591,d
15885,4562,1597,d
15886,2788,1599,d
15887,2442,1599,d
15888,2872,1602,d
15889,2705,1603,d
15890,4155,1603,d
15891,641,1608,d
15892,1699,1608,d
15893,1920,1608,d
15894,2906,1608,d
15895,4559,1610,d
15896,4600,1611,d
15897,1473,1611,d
15898,4473,1612,d
15899,4134,1612,d
15900,1989,1614,d
15901,3485,1614,d
15902,4852,1619,d
15903,4641,1623,d
15904,1472,1630,d
15905,1417,1630,d
15906,3520,1630,d
15907,1178,1630,d
15908,1107,1630,d
15909,911,1630,d
15910,2550,1643,d
15911,4627,1645,d
15912,2464,1648,d
15913,1320,1648,d
15914,462,1648,d
15915,969,1648,d
15916,2167,1648,d
15917,4811,1649,d
15918,3980,1652,d
15919,2866,1656,d
15920,3062,1656,d
15921,3549,1667,d
15922,4029,1669,d
15923,1937,1670,d
15924,4090,1672,d
15925,5007,1673,d
15926,2289,1676,d
15927,2711,1682,d
15928,4883,1682,d
15929,2947,1683,d
15930,3188,1684,d
15931,3358,1687,d
15932,3225,1688,d
15933,3949,1691,d
15934,3026,1692,d
15935,3579,1694,d
15936,3897,1694,d
15937,4245,1696,d
15938,4967,1697,d
15939,3778,1698,d
15940,36,1699,d
15941,3699,1700,d
15942,4599,1701,d
15943,2342,1710,d
15944,3461,1713,d
15945,2382,1714,d
15946,2502,1714,d
15947,4860,1717,d
15948,4666,1719,d
15949,3876,1720,d
15950,1047,1720,d
15951,406,1720,d
15952,5042,1724,d
15953,701,1728,d
15954,2347,1728,d
15955,4990,1731,d
15956,4708,1732,d
15957,4022,1733,d
15958,2107,1737,d
15959,4983,1738,d
15960,4357,1740,d
15961,3296,1743,d
15962,2753,1750,d
15963,2585,1761,d
15964,991,1761,d
15965,4051,1761,d
15966,3364,1761,d
15967,4632,1761,d
15968,2436,1761,d
15969,1315,1761,d
15970,2430,1761,d
15971,2763,1761,d
15972,2029,1762,d
15973,1534,1762,d
15974,1307,1763,d
15975,1466,1763,d
15976,1029,1763,d
15977,2842,1766,d
15978,3291,1766,d
15979,2389,1769,d
15980,1131,1769,d
15981,4212,1770,d
15982,4307,1772,d
15983,4230,1775,d
15984,2587,1780,d
15985,4139,1787,d
15986,3313,1788,d
15987,2978,1791,d
15988,2745,1792,d
15989,3596,1793,d
15990,3850,1793,d
15991,2836,1793,d
15992,1515,1793,d
15993,4974,1793,d
15994,194,1793,d
15995,3671,1796,d
15996,3098,1800,d
15997,3354,1800,d
15998,4774,1800,d
15999,3698,1800,d
16000,3092,1800,d
16001,4099,1803,d
16002,4605,1803,d
16003,5024,1811,d
16004,4764,1814,d
16005,2302,1818,d
16006,4993,1819,d
16007,249,1823,d
16008,2862,1823,d
16009,3931,1825,d
16010,4392,1826,d
16011,4330,1827,d
16012,4442,1828,d
16013,2336,1837,d
16014,3629,1839,d
16015,2639,1840,d
16016,1493,1840,d
16017,471,1840,d
16018,2226,1840,d
16019,4278,1840,d
16020,5013,1840,d
16021,74,1840,d
16022,697,1846,d
16023,2103,1846,d
16024,145,1846,d
16025,2406,1846,d
16026,4496,1847,d
16027,4507,1848,d
16028,1344,1851,d
16029,3652,1856,d
16030,2152,1856,d
16031,3131,1856,d
16032,1559,1856,d
16033,2311,1856,d
16034,3204,1856,d
16035,1015,1856,d
16036,4612,1857,d
16037,4620,1859,d
16038,4624,1859,d
16039,984,1864,d
16040,962,1864,d
16041,919,1864,d
16042,3403,1864,d
16043,4297,1866,d
16044,3335,1867,d
16045,3701,1869,d
16046,1198,1870,d
16047,976,1870,d
16048,1044,1870,d
16049,102,1870,d
16050,867,1870,d
16051,716,1870,d
16052,684,1870,d
16053,435,1870,d
16054,1601,1870,d
16055,365,1870,d
16056,712,1872,d
16057,1184,1872,d
16058,1409,1872,d
16059,1619,1872,d
16060,4901,1874,d
16061,3716,1877,d
16062,4998,1878,d
16063,1789,1878,d
16064,1839,1878,d
16065,3939,1878,d
16066,1936,1878,d
16067,4422,1878,d
16068,1018,1878,d
16069,4576,1878,d
16070,3072,1880,d
16071,3273,1880,d
16072,2478,1882,d
16073,4950,1885,d
16074,4951,1885,d
16075,4379,1889,d
16076,3411,1891,d
16077,534,1896,d
16078,2952,1899,d
16079,1241,1899,d
16080,808,1899,d
16081,2281,1899,d
16082,1476,1899,d
16083,4690,1901,d
16084,3537,1902,d
16085,3027,1903,d
16086,2645,1903,d
16087,4067,1903,d
16088,1800,1903,d
16089,1366,1905,d
16090,3415,1905,d
16091,3130,1907,d
16092,3180,1908,d
16093,1113,1908,d
16094,3714,1908,d
16095,2724,1908,d
16096,4958,1908,d
16097,4393,1910,d
16098,325,1911,d
16099,3512,1911,d
16100,1094,1915,d
16101,744,1915,d
16102,1351,1917,d
16103,2941,1918,d
16104,4107,1922,d
16105,2677,1923,d
16106,1863,1924,d
16107,3030,1924,d
16108,1046,1924,d
16109,3489,1924,d
16110,2138,1924,d
16111,762,1924,d
16112,2112,1924,d
16113,1186,1924,d
16114,3438,1927,d
16115,2121,1931,d
16116,560,1932,d
16117,1969,1936,d
16118,1995,1936,d
16119,1224,1936,d
16120,1110,1936,d
16121,1531,1936,d
16122,1846,1936,d
16123,4441,1940,d
16124,2708,1941,d
16125,4079,1941,d
16126,4061,1941,d
16127,4252,1943,d
16128,2547,1944,d
16129,4682,1944,d
16130,676,1944,d
16131,3035,1945,d
16132,3183,1948,d
16133,3945,1948,d
16134,576,1949,d
16135,4290,1950,d
16136,4643,1951,d
16137,1653,1951,d
16138,632,1951,d
16139,181,1952,d
16140,1361,1959,d
16141,2057,1959,d
16142,2790,1959,d
16143,231,1959,d
16144,1540,1960,d
16145,3689,1960,d
16146,4133,1960,d
16147,1756,1960,d
16148,3433,1965,d
16149,4444,1967,d
16150,3019,1968,d
16151,4457,1969,d
16152,64,1970,d
16153,10,1970,d
16154,115,1970,d
16155,138,1970,d
16156,1076,1972,d
16157,1200,1972,d
16158,2054,1972,d
16159,2305,1972,d
16160,2789,1972,d
16161,4549,1973,d
16162,2805,1973,d
16163,3306,1973,d
16164,163,1980,d
16165,444,1980,d
16166,94,1980,d
16167,2977,1981,d
16168,447,1983,d
16169,1087,1983,d
16170,158,1983,d
16171,2699,1983,d
16172,3088,1985,d
16173,3618,1986,d
16174,4940,1991,d
16175,4271,1999,d
16176,1057,2010,d
16177,4089,2010,d
16178,706,2022,d
16179,4939,2023,d
16180,1085,2031,d
16181,1645,2031,d
16182,3551,2031,d
16183,1300,2034,d
16184,3428,2034,d
16185,1922,2034,d
16186,2557,2034,d
16187,2102,2036,d
16188,459,2036,d
16189,3105,2036,d
16190,1587,2036,d
16191,1435,2036,d
16192,450,2036,d
16193,536,2036,d
16194,515,2036,d
16195,372,2036,d
16196,3459,2038,d
16197,3792,2039,d
16198,4972,2040,d
16199,2648,2040,d
16200,3760,2044,d
16201,2653,2045,d
16202,2897,2045,d
16203,4123,2047,d
16204,4544,2051,d
16205,2678,2051,d
16206,4342,2059,d
16207,3212,2061,d
16208,4480,2062,d
16209,519,2063,d
16210,3058,2071,d
16211,1945,2072,d
16212,2060,2072,d
16213,2560,2080,d
16214,1261,2081,d
16215,3522,2091,d
16216,4182,2105,d
16217,2746,2109,d
16218,3910,2111,d
16219,3911,2111,d
16220,4218,2117,d
16221,1490,2122,d
16222,283,2122,d
16223,484,2122,d
16224,3609,2127,d
16225,903,2130,d
16226,2914,2130,d
16227,557,2130,d
16228,4569,2133,d
16229,3752,2133,d
16230,4085,2133,d
16231,90,2136,d
16232,3487,2138,d
16233,1746,2139,d
16234,3506,2142,d
16235,1955,2142,d
16236,1567,2146,d
16237,3366,2147,d
16238,4186,2149,d
16239,1858,2155,d
16240,2517,2155,d
16241,1252,2155,d
16242,1077,2155,d
16243,776,2155,d
16244,3604,2155,d
16245,1784,2155,d
16246,939,2155,d
16247,3380,2176,d
16248,4819,2177,d
16249,648,2182,d
16250,256,2183,d
16251,76,2183,d
16252,433,2183,d
16253,717,2183,d
16254,3562,2183,d
16255,4897,2183,d
16256,1023,2183,d
16257,3257,2184,d
16258,2688,2184,d
16259,4478,2185,d
16260,3206,2187,d
16261,2887,2187,d
16262,2041,2187,d
16263,4530,2189,d
16264,4865,2196,d
16265,2691,2200,d
16266,1654,2203,d
16267,4417,2207,d
16268,3896,2209,d
16269,3399,2210,d
16270,3769,2212,d
16271,109,2212,d
16272,1553,2212,d
16273,4545,2213,d
16274,3052,2216,d
16275,1929,2222,d
16276,3745,2222,d
16277,4515,2229,d
16278,3392,2235,d
16279,1823,2235,d
16280,4965,2236,d
16281,2847,2242,d
16282,3906,2243,d
16283,2240,2244,d
16284,3612,2244,d
16285,4841,2263,d
16286,2227,2274,d
16287,3742,2274,d
16288,2559,2274,d
16289,425,2274,d
16290,4985,2284,d
16291,3999,2284,d
16292,3962,2284,d
16293,5038,2284,d
16294,4452,2286,d
16295,3413,2289,d
16296,1738,2290,d
16297,1714,2291,d
16298,159,2291,d
16299,610,2291,d
16300,2419,2291,d
16301,308,2291,d
16302,1612,2291,d
16303,1070,2291,d
16304,1689,2291,d
16305,4584,2294,d
16306,3331,2298,d
16307,1295,2302,d
16308,4027,2304,d
16309,3793,2312,d
16310,4552,2314,d
16311,3440,2314,d
16312,3824,2314,d
16313,4359,2315,d
16314,4270,2315,d
16315,4639,2315,d
16316,2666,2326,d
16317,2957,2326,d
16318,1735,2327,d
16319,3170,2327,d
16320,1688,2354,d
16321,2383,2364,d
16322,3679,2365,d
16323,2800,2370,d
16324,4694,2373,d
16325,3323,2384,d
16326,4862,2394,d
16327,4109,2403,d
16328,3205,2410,d
16329,2850,2412,d
16330,473,2413,d
16331,1078,2413,d
16332,3812,2414,d
16333,3186,2414,d
16334,4936,2415,d
16335,149,2419,d
16336,122,2419,d
16337,183,2419,d
16338,525,2419,d
16339,727,2419,d
16340,5014,2420,d
16341,4791,2422,d
16342,3089,2428,d
16343,3314,2429,d
16344,199,2430,d
16345,4835,2434,d
16346,4602,2436,d
16347,4743,2438,d
16348,4039,2445,d
16349,4192,2447,d
16350,2221,2448,d
16351,4909,2448,d
16352,319,2455,d
16353,2021,2455,d
16354,3386,2456,d
16355,2506,2461,d
16356,2961,2473,d
16357,3465,2474,d
16358,3873,2474,d
16359,3791,2478,d
16360,1203,2485,d
16361,1408,2486,d
16362,1440,2486,d
16363,3497,2486,d
16364,2108,2486,d
16365,1886,2486,d
16366,1372,2486,d
16367,3064,2486,d
16368,2912,2488,d
16369,4849,2492,d
16370,4894,2493,d
16371,3706,2497,d
16372,1547,2507,d
16373,1174,2507,d
16374,4396,2522,d
16375,3988,2524,d
16376,3285,2524,d
16377,980,2524,d
16378,545,2524,d
16379,1389,2524,d
16380,725,2524,d
16381,908,2524,d
16382,1749,2524,d
16383,4416,2526,d
16384,3821,2538,d
16385,2516,2541,d
16386,1383,2543,d
16387,4292,2549,d
16388,3784,2549,d
16389,4772,2557,d
16390,3950,2559,d
16391,4030,2560,d
16392,1866,2560,d
16393,1998,2560,d
16394,3790,2562,d
16395,3284,2563,d
16396,3396,2565,d
16397,4577,2568,d
16398,4837,2581,d
16399,556,2583,d
16400,3280,2584,d
16401,306,2585,d
16402,3171,2585,d
16403,4260,2585,d
16404,3084,2587,d
16405,1624,2588,d
16406,4131,2601,d
16407,3538,2605,d
16408,3129,2605,d
16409,4397,2605,d
16410,3467,2605,d
16411,1572,2605,d
16412,1247,2605,d
16413,2414,2605,d
16414,1204,2605,d
16415,1052,2605,d
16416,896,2605,d
16417,2838,2605,d
16418,187,2606,d
16419,104,2606,d
16420,1346,2606,d
16421,208,2606,d
16422,118,2606,d
16423,4815,2608,d
16424,2793,2610,d
16425,3179,2616,d
16426,3401,2617,d
16427,3431,2617,d
16428,4399,2618,d
16429,3756,2620,d
16430,4405,2621,d
16431,4825,2621,d
16432,4388,2621,d
16433,4050,2621,d
16434,4146,2621,d
16435,272,2622,d
16436,475,2622,d
16437,430,2622,d
16438,822,2622,d
16439,1162,2622,d
16440,1105,2622,d
16441,2051,2622,d
16442,3588,2622,d
16443,2858,2623,d
16444,577,2623,d
16445,713,2623,d
16446,1938,2623,d
16447,3827,2630,d
16448,4445,2632,d
16449,1554,2633,d
16450,1209,2633,d
16451,1581,2633,d
16452,949,2633,d
16453,1214,2635,d
16454,692,2635,d
16455,807,2635,d
16456,2255,2636,d
16457,330,2637,d
16458,2135,2637,d
16459,1419,2637,d
16460,633,2637,d
16461,857,2637,d
16462,2293,2637,d
16463,1108,2637,d
16464,1658,2637,d
16465,3726,2638,d
16466,4173,2640,d
16467,4608,2643,d
16468,3201,2646,d
16469,2938,2646,d
16470,2956,2646,d
16471,2113,2649,d
16472,2069,2650,d
16473,3601,2656,d
16474,2988,2657,d
16475,3746,2659,d
16476,1918,2663,d
16477,2308,2663,d
16478,4688,2664,d
16479,3642,2664,d
16480,3969,2664,d
16481,4389,2664,d
16482,3994,2664,d
16483,1730,2667,d
16484,243,2668,d
16485,1638,2671,d
16486,1285,2671,d
16487,2735,2676,d
16488,2751,2680,d
16489,1898,2681,d
16490,3834,2693,d
16491,3552,2694,d
16492,894,2694,d
16493,1522,2694,d
16494,852,2694,d
16495,4756,2705,d
16496,4524,2706,d
16497,1079,2713,d
16498,916,2713,d
16499,1599,2713,d
16500,1855,2713,d
16501,2765,2713,d
16502,2246,2713,d
16503,585,2713,d
16504,992,2713,d
16505,1102,2715,d
16506,1471,2717,d
16507,1436,2722,d
16508,966,2725,d
16509,2110,2725,d
16510,1312,2725,d
16511,2737,2725,d
16512,1807,2725,d
16513,1367,2725,d
16514,2513,2726,d
16515,3591,2727,d
16516,620,2732,d
16517,2201,2733,d
16518,4286,2735,d
16519,1011,2736,d
16520,440,2736,d
16521,394,2736,d
16522,3266,2738,d
16523,609,2739,d
16524,3661,2740,d
16525,369,2742,d
16526,298,2742,d
16527,1640,2744,d
16528,4931,2744,d
16529,1625,2744,d
16530,1627,2744,d
16531,445,2744,d
16532,3684,2745,d
16533,2589,2745,d
16534,269,2748,d
16535,4102,2748,d
16536,1802,2748,d
16537,124,2748,d
16538,1979,2751,d
16539,4828,2751,d
16540,1695,2751,d
16541,2023,2751,d
16542,1759,2751,d
16543,3934,2752,d
16544,2848,2760,d
16545,4712,2762,d
16546,479,2767,d
16547,403,2767,d
16548,760,2769,d
16549,1319,2774,d
16550,3099,2774,d
16551,4665,2775,d
16552,2470,2777,d
16553,4160,2777,d
16554,3888,2777,d
16555,431,2777,d
16556,4952,2777,d
16557,2388,2777,d
16558,3371,2777,d
16559,4002,2777,d
16560,3887,2777,d
16561,1031,2778,d
16562,2661,2778,d
16563,606,2783,d
16564,821,2783,d
16565,3478,2783,d
16566,2056,2783,d
16567,1741,2783,d
16568,2488,2787,d
16569,2034,2789,d
16570,4104,2789,d
16571,2913,2793,d
16572,3516,2793,d
16573,3722,2794,d
16574,237,2798,d
16575,3025,2798,d
16576,241,2798,d
16577,238,2798,d
16578,4675,2798,d
16579,176,2799,d
16580,501,2799,d
16581,4255,2799,d
16582,3111,2799,d
16583,3723,2799,d
16584,129,2799,d
16585,4896,2799,d
16586,398,2799,d
16587,929,2802,d
16588,1135,2803,d
16589,1142,2803,d
16590,1893,2803,d
16591,3688,2806,d
16592,3669,2808,d
16593,3585,2808,d
16594,4222,2810,d
16595,4219,2810,d
16596,3975,2810,d
16597,2267,2811,d
16598,2047,2813,d
16599,1549,2813,d
16600,1519,2813,d
16601,3436,2813,d
16602,4769,2818,d
16603,3270,2823,d
16604,4439,2827,d
16605,2599,2829,d
16606,2752,2835,d
16607,4580,2839,d
16608,4003,2844,d
16609,1446,2848,d
16610,2846,2848,d
16611,1364,2849,d
16612,551,2849,d
16613,2759,2854,d
16614,2909,2855,d
16615,2626,2855,d
16616,4561,2857,d
16617,3043,2864,d
16618,3500,2864,d
16619,2660,2864,d
16620,4488,2869,d
16621,3073,2872,d
16622,2005,2873,d
16623,2307,2876,d
16624,3295,2876,d
16625,674,2882,d
16626,954,2882,d
16627,2895,2882,d
16628,2350,2896,d
16629,3749,2897,d
16630,4582,2898,d
16631,1181,2900,d
16632,182,2905,d
16633,1220,2905,d
16634,15,2905,d
16635,14,2905,d
16636,2,2905,d
16637,206,2905,d
16638,2279,2905,d
16639,766,2910,d
16640,2033,2914,d
16641,4568,2920,d
16642,3127,2922,d
16643,4738,2927,d
16644,4864,2927,d
16645,3645,2929,d
16646,2476,2930,d
16647,3259,2930,d
16648,1255,2930,d
16649,1734,2933,d
16650,2466,2935,d
16651,2739,2935,d
16652,1458,2938,d
16653,619,2938,d
16654,1582,2938,d
16655,2757,2940,d
16656,2203,2941,d
16657,3053,2942,d
16658,4829,2946,d
16659,4590,2953,d
16660,767,2953,d
16661,1930,2957,d
16662,2008,2957,d
16663,2529,2959,d
16664,751,2961,d
16665,53,2961,d
16666,2552,2961,d
16667,893,2961,d
16668,434,2961,d
16669,3663,2965,d
16670,3504,2965,d
16671,3252,2965,d
16672,2213,2967,d
16673,3090,2967,d
16674,1148,2967,d
16675,4189,2967,d
16676,2238,2967,d
16677,3529,2967,d
16678,2717,2967,d
16679,3473,2970,d
16680,4048,2970,d
16681,4615,2970,d
16682,3466,2970,d
16683,3763,2970,d
16684,3484,2970,d
16685,4521,2971,d
16686,4459,2972,d
16687,549,2972,d
16688,2453,2972,d
16689,3018,2972,d
16690,367,2972,d
16691,213,2972,d
16692,3118,2972,d
16693,3217,2972,d
16694,4700,2974,d
16695,4604,2978,d
16696,2454,2982,d
16697,4464,2988,d
16698,4154,2992,d
16699,4784,2998,d
16700,3572,3001,d
16701,4760,3004,d
16702,4177,3004,d
16703,4336,3005,d
16704,802,3006,d
16705,1905,3006,d
16706,1492,3008,d
16707,3196,3010,d
16708,4236,3012,d
16709,3739,3013,d
16710,2359,3014,d
16711,905,3014,d
16712,4467,3014,d
16713,786,3014,d
16714,1289,3014,d
16715,4541,3015,d
16716,1119,3018,d
16717,2756,3018,d
16718,3590,3018,d
16719,2621,3018,d
16720,1051,3018,d
16721,772,3018,d
16722,1606,3018,d
16723,784,3018,d
16724,4813,3024,d
16725,3128,3027,d
16726,2109,3027,d
16727,4959,3028,d
16728,4520,3029,d
16729,3302,3034,d
16730,2324,3041,d
16731,2048,3041,d
16732,1518,3041,d
16733,2374,3041,d
16734,4233,3044,d
16735,4150,3064,d
16736,4817,3072,d
16737,4421,3073,d
16738,4481,3076,d
16739,3894,3077,d
16740,478,3079,d
16741,3707,3080,d
16742,2239,3080,d
16743,3702,3080,d
16744,4273,3081,d
16745,3708,3082,d
16746,745,3084,d
16747,561,3084,d
16748,4850,3088,d
16749,3346,3091,d
16750,2026,3091,d
16751,99,3097,d
16752,205,3097,d
16753,953,3098,d
16754,4874,3099,d
16755,171,3102,d
16756,3685,3105,d
16757,3310,3114,d
16758,978,3121,d
16759,1692,3121,d
